CVE,Strike Name,Strike Info(URL),Strike Reference,Strike Tuples
CVE-2022-3038,Google Chrome NotifyCompleted Use After Free,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_3038_google_chrome_NotifyCompleted_UAF.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3038,TCP 1.3.171.162:62198->1.4.36.129:80
CVE-2022-2998,Google Chrome LinkToTextMenuObserver::CompleteWithError Use After Free,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_2998_google_chrome_CompleteWithError_UAF.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2998,TCP 1.5.118.41:24883->1.4.123.11:80
CVE-2022-4178,Google Chrome Synchronous Mojo Messages Use After Free,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_4178_google_chrome_mojo_messages_UAF.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d4178,TCP 1.5.13.16:54791->1.4.165.151:80
CVE-2022-4906,Google Chrome BuildElementAccess copy-on-write Safety Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_4906_google_chrome_BuildElementAccess_copy_on_write.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d4906,TCP 1.5.157.105:52952->1.6.46.60:80
CVE-2022-2853,Google Chrome OnItemRemoved Heap Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_2853_chrome_OnItemRemoved_bo.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2853,TCP 1.3.220.176:26252->1.2.108.216:80
CVE-2022-0609,Google Chrome UpdateAnimationTimingForAnimationFrame Use After Free,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_0609_google_chrome_UpdateAnimationTiming_UAF.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0609,TCP 1.5.46.155:6433->1.6.134.136:80
CVE-2022-0306,Google Chrome RequestThumbnail Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_0306_google_chrome_RequestThumbnail_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0306,TCP 1.5.83.244:45137->1.6.236.201:80
CVE-2022-1232,Google Chrome defineProperty Improper Interceptor Handling,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_1232_google_chrome_defineProperty_mem_corruption.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1232,TCP 1.5.154.31:3701->1.2.51.22:80
CVE-2022-3842,Google Chrome SetChangePasswordResponseCode Use After Free,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_3842_google_chrome_setchangepasswordresponsecode_UAF.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3842,TCP 1.5.32.53:13875->1.4.36.34:80
CVE-2022-2480,Google Chrome ServiceWorkerVersion Use After Free,ps://strikecenter.ixiacom.com/bps/strikes/exploits/browser/cve_2022_2480_google_chrome_ServiceWorkerVersion_uaf.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2480,TCP 1.5.115.101:41237->1.2.195.75:80 TCP 1.5.115.101:23443->1.2.195.75:25
CVE-2022-20699,Cisco RV Series Routers Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/cisco/cve_2022_20699_cisco_rv340_ssl_vpn_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d20699,TCP 1.5.16.65:48508->1.2.160.129:8443
CVE-2022-0847,Dirty Pipe Linux Privelege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/local/cve_2022_0847_dirty_pipe_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0847,TCP 1.3.32.0:49733->1.2.36.213:25
CVE-2022-0543,Redis Lua Sandbox Escape and Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_0543_redis_lua_sandbox_escape_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0543,TCP 1.3.96.209:4811->1.6.100.181:6379
CVE-2022-28731,Apache JSPWiki UserPreferences jsp Cross-Site Request Forgery,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_28731_apache_jspwiki_userpreferences_jsp_cross-site_request_forgery.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28731,TCP 1.3.9.170:24132->1.6.13.145:80
CVE-2022-21881,Microsoft Windows kernel priviledge escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_21881_microsoft_windows_kernel_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21881,TCP 1.1.235.152:55918->1.4.100.71:25
CVE-2022-44267,ImageMagick PNG tEXt Profile Denial Of Service,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44267_imageMagick_png_tEXt_profile_denial_of_service.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44267,TCP 1.1.169.5:55863->1.6.33.104:25
CVE-2022-44268,ImageMagick PNG tEXt Profile Arbitrary File Read,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44268_imageMagick_png_tEXt_profile_arbitrary_file_read.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44268,TCP 1.3.119.250:32193->1.4.124.28:25
CVE-2022-45025,Microsoft Visual Studio Code Markdown Preview Enhanced Extension Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/office/cve_2022_45025_visual_studio_markdown_preview_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d45025,TCP 1.5.62.149:59053->1.6.66.122:25
CVE-2022-21587,Oracle E-Business Suite Web Applications Desktop Integrator BneUnZip Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/oracle/cve_2022_21587_oracle_ebusiness_suite_web_applications_desktop_integrator_bneunzip_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21587,TCP 1.5.244.237:4281->1.2.252.84:80 TCP 1.5.244.237:5918->1.2.252.84:80
CVE-2022-44456,Contec CONPROSYS HMI System chkFormula Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_44456_contec_conprosys_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44456,TCP 1.5.111.173:7012->1.2.115.236:80
CVE-2022-35870,Inductive Automation Ignition ServerMessage Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_35870_inductive_automation_ignition_servermessage_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35870,TCP 1.1.90.54:14499->1.4.212.168:8088 TCP 1.1.90.54:25580->1.4.212.168:8088
CVE-2022-30216,Microsoft Windows Server Service Tampering,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_30216_microsoft_windows_server_service_auth_weakness.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30216,TCP 1.5.51.204:62084->1.6.140.138:445
CVE-2022-37958,Microsoft Windows NEGOEX Driver Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_37958_microsoft_windows_NEGOEX_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d37958,TCP 1.5.235.84:47841->1.2.100.54:445
CVE-2022-1292,OpenSSL c_rehash Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_1292_openssl_c_rehash_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1292,TCP 1.1.60.24:52012->1.2.64.7:80
CVE-2022-3602,OpenSSL v3 ossl_punycode_decode Stack Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_3602_ossl_punycode_decode_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3602,TCP 1.5.61.44:52047->1.2.65.175:51282
CVE-2022-3236,Sophos Firewall User Portal and Webadmin Code Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_3236_sophos_firewall_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3236,TCP 1.1.62.138:11052->1.2.246.179:443
CVE-2022-1040,Sophos Firewall User Portal and Webadmin Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_1040_sophos_firewall_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1040,TCP 1.3.208.36:15086->1.2.220.99:4444
CVE-2022-22972,Vmware vRealize Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_22972_vmware_vrealize_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22972,TCP 1.1.174.130:45090->1.4.35.19:80 TCP 1.1.174.130:36344->1.4.35.19:80 TCP 1.1.174.130:6539->1.4.35.19:80
CVE-2022-23131,Zabbix Server Frontend Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_23131_zabbix_server_frontend_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d23131,TCP 1.1.153.10:62655->1.4.133.81:80 TCP 1.1.153.10:52006->1.4.133.81:80
CVE-2022-27924,Zimbra Collaboration Memcached CRLF Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_27924_zimbra_collaboration_memcached_CRLF_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d27924,TCP 1.3.166.234:2141->1.6.22.226:80
CVE-2022-26134,Atlassian Confluence OGNL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26134_confluence_ognl_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26134,TCP 1.1.198.226:34870->1.2.119.182:8090
CVE-2022-47966,Zoho ManageEngine Multiple Products SAMLResponse Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47966_zoho_manageengine_multiple_products_samlresponse_remote_code_execution.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47966,TCP 1.1.234.154:17968->1.6.98.128:7272
CVE-2022-2068,OpenSSL Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2068_openSSL_c_rehash_script_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2068,TCP 1.5.83.191:27599->1.2.236.147:80
CVE-2022-4223,pgAdmin validate_binary_path Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_4223_pgadmin_validate_binary_path_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d4223,TCP 1.5.174.216:56573->1.4.31.41:4717
CVE-2022-22954,Vmware Workspace ONE Access Freemarker Server-side Template Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22954_vmware_ssti_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22954,TCP 1.3.100.63:39001->1.6.104.94:443
CVE-2022-22963,Spring Expression Resource Access Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22963_spring_expression_resource_access.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22963,TCP 1.3.136.108:24803->1.6.64.80:8080
CVE-2022-24697,Apache Kylin runSparkSubmit Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24697_apache_kylin_runsparksubmit_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24697,TCP 1.3.174.151:61940->1.4.33.192:7070
CVE-2022-44877,Control Web Panel Login Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_44877_control_web_panel_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44877,TCP 1.3.90.102:3958->1.2.234.158:2031
CVE-2022-1388,F5 BIG-IP iControl REST Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1388_f5_big_ip_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1388,TCP 1.1.123.192:21723->1.6.127.215:443
CVE-2022-42889,Apache Common Text Library Text4Shell RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_42889_apache_common_text_library_text4Shell_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d42889,TCP 1.3.167.177:16583->1.6.175.168:44874
CVE-2022-22965,VMware Spring Framework Data Binding ClassLoader,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22965_vmware_spring_framework_data_binding_classloader.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22965,TCP 1.1.141.142:9294->1.4.62.121:8080 TCP 1.1.141.142:2022->1.4.62.121:8080
CVE-2022-22947,VMware Spring Cloud Gateway SpEL Code Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22947_vmware_spring_cloud_gateway_spel.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22947,TCP 1.5.172.78:46718->1.2.168.67:8080
CVE-2022-1660,Keysight N6854A and N6841A RF Sensor Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1660_keysight_n6854a_and_n6841a_rf_sensor_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1660,TCP 1.3.78.128:10345->1.2.82.108:8080
CVE-2022-33891,Apache Spark Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_33891_apache_spark_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d33891,TCP 1.3.154.148:3392->1.4.128.176:8080
CVE-2022-43781,Atlassian Bitbucket Server and Data Center Command Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_43781_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43781,TCP 1.5.181.151:1722->1.6.5.215:7990
CVE-2022-35914,Teclib GLPI Remote Code Execution Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_35914_GLPI_project_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35914,TCP 1.1.132.77:24288->1.4.128.140:80
CVE-2022-40624,pfSense pfBlockerNG Host Header Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40624_pfSense_pfBlockerNG_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40624,TCP 1.1.235.152:46096->1.2.215.155:80
CVE-2022-22960,VMware Products Privilege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22960_vmware_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22960,TCP 1.1.216.77:29672->1.2.196.158:25
CVE-2022-30525,Zyxel Firewall CGI Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_30525_zyxel_firewall_cgi_os_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30525,TCP 1.3.239.219:46060->1.6.95.191:443
CVE-2022-24288,Apache Airflow DAG OS Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24288_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24288,TCP 1.3.7.49:12067->1.6.11.111:8080
CVE-2022-36804,Atlassian Bitbucket Server and Data Center Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_36804_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36804,TCP 1.5.116.232:45055->1.4.120.216:7990
CVE-2022-46169,Cacti remote_agent php Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_46169_cacti_group_cacti_remote_agent_php_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d46169,TCP 1.5.57.64:14495->1.6.61.46:80
CVE-2022-40684,Fortinet Multiple Products Administrative Interface Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40684_fortinet_administrative_interface_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40684,TCP 1.3.27.189:59894->1.4.32.100:8888
CVE-2022-47986,IBM Aspera Faspex Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47986_ibm_aspera_faspex_code_execution_vulnerability.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47986,TCP 1.1.250.42:36541->1.2.231.112:3000
CVE-2022-2185,Gitlab Project Import Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2185_gitlab_import_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2185,TCP 1.3.234.51:27407->1.2.214.162:80
CVE-2022-26318,Watchguard Fireware buffer overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26318_watchguard_firebox_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26318,TCP 1.3.69.4:16830->1.2.75.24:4117
CVE-2022-28810,Zoho ManageEngine ADSelfService Plus Custom Script Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_28810_zoho_manageengine_adselfservice_plus_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28810,TCP 1.5.30.100:22900->1.2.34.138:8888 TCP 1.5.30.100:61440->1.2.34.138:8888 TCP 1.5.30.100:48915->1.2.34.138:8888 TCP 1.5.30.100:27437->1.2.34.138:8888 TCP 1.5.30.100:57944->1.2.34.138:8888 TCP 1.5.30.100:21811->1.2.34.138:8888 TCP 1.5.30.100:60576->1.2.34.138:8888 TCP 1.5.30.100:59903->1.2.34.138:8888
CVE-2022-40127,Apache Airflow DAG run_id Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40127_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40127,TCP 1.1.43.86:63295->1.6.47.165:8080 TCP 1.1.43.86:60197->1.6.47.165:8080 TCP 1.1.43.86:62117->1.6.47.165:8080 TCP 1.1.43.86:63426->1.6.47.165:8080 TCP 1.1.43.86:62172->1.6.47.165:8080 TCP 1.1.43.86:64222->1.6.47.165:8080 TCP 1.1.43.86:26189->1.6.47.165:8080
CVE-2022-36537,ZK Framework Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/info/cve_2022_36537_zk_framework_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36537,TCP 1.3.153.16:45686->1.4.48.254:80 TCP 1.3.153.16:9776->1.4.48.254:80
CVE-2022-34265,Django Trunc and Extract SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_34265_django_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34265,TCP 1.5.238.118:62025->1.2.234.129:8000
CVE-2022-43672,Zoho ManageEngine Password Manager Pro UserGroupListTableController SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_43672_zoho_manageengine_password_manager_pro_usergrouplisttablecontroller_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43672,TCP 1.1.173.64:58461->1.6.169.121:7272 TCP 1.1.173.64:45856->1.6.169.121:7272 TCP 1.1.173.64:59548->1.6.169.121:7272 TCP 1.1.173.64:43029->1.6.169.121:7272
CVE-2022-1661,KeySight N6854A and N6841A RF Sensor UserFirmwareRequestHandler Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_1661_keysight_n6854a_and_n6841a_rf_sensor_userfirmwarerequesthandler_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1661,TCP 1.1.51.170:36070->1.4.131.146:8080
CVE-2022-38418,Adobe ColdFusion Application Server Directory Traversal Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_38418_adobe_coldfusion_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d38418,TCP 1.1.233.80:55689->1.2.97.52:80 TCP 1.1.233.80:64132->1.2.97.52:80
CVE-2022-29464,WSO2 API Manger Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_29464_wso2_api_manager_dir_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d29464,TCP 1.5.218.178:11497->1.4.114.189:9763
CVE-2022-26352,dotCMS processFile Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_26352_dotCMS_processFile_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26352,TCP 1.5.12.194:56030->1.2.17.12:8080
CVE-2022-39952,Fortinet FortiNAC ConfigWizard KeyUpload RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/upload/cve_2022_39952_fortinet_fortinac_configwizard_keyupload_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d39952,TCP 1.5.220.175:13616->1.6.109.39:8443
CVE-2022-24682,Zimbra Webmail Cross-Site Scripting,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/xss/cve_2022_24682_zimbra_webmail_xss.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24682,TCP 1.5.43.95:40958->1.6.47.76:80
CVE-2022-35405,Zoho ManageEngine Password Manager Pro XMLRPC Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cve_2022_35405_zoho_manageengine_xmlrpc_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35405,TCP 1.1.107.83:33949->1.6.196.83:7272
CVE-2022-34721,Microsoft Windows IKE IkeQueueRecvRequest Handling Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_34721_windows_ike_Ikequeuerecvrequest_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34721,UDP 1.3.66.161:19297->1.6.243.110:500
CVE-2022-44698,Windows SmartScreen Authenticode Security Feature Bypass Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_44698_windows_smartscreen_Authenticode_security_feature_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44698,TCP 1.1.159.184:42524->1.4.48.168:25
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool (MSDT) Follina RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_30190_ms_windows_msdt_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30190,TCP 1.5.37.58:34859->1.4.41.93:80
CVE-2022-21882,Windows Win32k Privlege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_21882_win32k_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21882,TCP 1.5.142.99:34679->1.2.62.144:25
CVE-2022-26937,Microsoft Windows Network File System NLM Portmap Stack Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_26937_microsoft_windows_nlm_portmap_stack_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26937,TCP 1.5.136.188:59037->1.2.64.167:111
