CVE,Strike Name,Strike Info(URL),Strike Reference,Strike Tuples
CVE-2022-44268,ImageMagick PNG tEXt Profile Arbitrary File Read,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44268_imageMagick_png_tEXt_profile_arbitrary_file_read.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44268,TCP 1.5.88.20:33605->1.2.92.227:25
CVE-2022-45025,Microsoft Visual Studio Code Markdown Preview Enhanced Extension Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/office/cve_2022_45025_visual_studio_markdown_preview_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d45025,TCP 1.5.87.17:13015->1.6.91.9:25
CVE-2022-21587,Oracle E-Business Suite Web Applications Desktop Integrator BneUnZip Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/oracle/cve_2022_21587_oracle_ebusiness_suite_web_applications_desktop_integrator_bneunzip_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21587,TCP 1.5.144.29:6261->1.4.40.105:80 TCP 1.5.144.29:4872->1.4.40.105:80
CVE-2022-44456,Contec CONPROSYS HMI System chkFormula Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_44456_contec_conprosys_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44456,TCP 1.3.126.8:57773->1.2.3.189:80
CVE-2022-35870,Inductive Automation Ignition ServerMessage Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_35870_inductive_automation_ignition_servermessage_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35870,TCP 1.1.178.99:23401->1.4.190.237:8088 TCP 1.1.178.99:39369->1.4.190.237:8088
CVE-2022-30216,Microsoft Windows Server Service Tampering,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_30216_microsoft_windows_server_service_auth_weakness.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30216,TCP 1.5.222.175:8986->1.4.218.153:445
CVE-2022-37958,Microsoft Windows NEGOEX Driver Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_37958_microsoft_windows_NEGOEX_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d37958,TCP 1.1.0.59:26868->1.6.4.140:445
CVE-2022-1292,OpenSSL c_rehash Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_1292_openssl_c_rehash_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1292,TCP 1.5.119.91:6480->1.4.123.227:80
CVE-2022-3602,OpenSSL v3 ossl_punycode_decode Stack Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_3602_ossl_punycode_decode_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3602,TCP 1.1.59.131:32640->1.6.139.190:51282
CVE-2022-3236,Sophos Firewall User Portal and Webadmin Code Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_3236_sophos_firewall_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3236,TCP 1.5.78.229:52885->1.6.83.6:4444
CVE-2022-1040,Sophos Firewall User Portal and Webadmin Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_1040_sophos_firewall_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1040,TCP 1.1.163.166:34323->1.2.27.248:4444
CVE-2022-22972,Vmware vRealize Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_22972_vmware_vrealize_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22972,TCP 1.3.64.179:55984->1.6.241.14:80 TCP 1.3.64.179:30591->1.6.241.14:80 TCP 1.3.64.179:21625->1.6.241.14:80
CVE-2022-23131,Zabbix Server Frontend Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_23131_zabbix_server_frontend_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d23131,TCP 1.5.0.104:3133->1.6.176.172:80 TCP 1.5.0.104:1030->1.6.176.172:80
CVE-2022-26134,Atlassian Confluence OGNL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26134_confluence_ognl_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26134,TCP 1.5.210.252:64698->1.2.107.40:8090
CVE-2022-27924,Zimbra Collaboration Memcached CRLF Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_27924_zimbra_collaboration_memcached_CRLF_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d27924,TCP 1.5.59.139:27189->1.2.63.143:80
CVE-2022-2068,OpenSSL Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2068_openSSL_c_rehash_script_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2068,TCP 1.5.110.225:33898->1.4.199.21:80
CVE-2022-4223,pgAdmin validate_binary_path Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_4223_pgadmin_validate_binary_path_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d4223,TCP 1.5.102.80:56093->1.2.223.46:7118
CVE-2022-47966,Zoho ManageEngine Multiple Products SAMLResponse Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47966_zoho_manageengine_multiple_products_samlresponse_remote_code_execution.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47966,TCP 1.3.236.172:43373->1.2.92.230:7272
CVE-2022-22954,Vmware Workspace ONE Access Freemarker Server-side Template Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22954_vmware_ssti_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22954,TCP 1.5.135.76:63839->1.2.140.25:443
CVE-2022-1388,F5 BIG-IP iControl REST Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1388_f5_big_ip_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1388,TCP 1.5.93.214:42095->1.2.214.225:443
CVE-2022-22963,Spring Expression Resource Access Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22963_spring_expression_resource_access.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22963,TCP 1.1.253.86:51720->1.6.77.145:8080
CVE-2022-24697,Apache Kylin runSparkSubmit Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24697_apache_kylin_runsparksubmit_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24697,TCP 1.5.23.146:2157->1.6.27.218:7070
CVE-2022-1660,Keysight N6854A and N6841A RF Sensor Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1660_keysight_n6854a_and_n6841a_rf_sensor_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1660,TCP 1.1.56.185:1729->1.6.137.5:8080
CVE-2022-42889,Apache Common Text Library Text4Shell RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_42889_apache_common_text_library_text4Shell_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d42889,TCP 1.3.150.118:58454->1.6.38.183:12550
CVE-2022-44877,Control Web Panel Login Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_44877_control_web_panel_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44877,TCP 1.3.156.86:51613->1.4.152.125:2031
CVE-2022-43781,Atlassian Bitbucket Server and Data Center Command Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_43781_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43781,TCP 1.3.96.251:45055->1.6.101.53:7990
CVE-2022-22947,VMware Spring Cloud Gateway SpEL Code Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22947_vmware_spring_cloud_gateway_spel.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22947,TCP 1.5.138.43:4421->1.6.66.244:8080
CVE-2022-22965,VMware Spring Framework Data Binding ClassLoader,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22965_vmware_spring_framework_data_binding_classloader.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22965,TCP 1.5.126.47:21670->1.4.182.96:8080 TCP 1.5.126.47:29855->1.4.182.96:8080
CVE-2022-35914,Teclib GLPI Remote Code Execution Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_35914_GLPI_project_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35914,TCP 1.1.97.62:64347->1.6.209.154:80
CVE-2022-33891,Apache Spark Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_33891_apache_spark_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d33891,TCP 1.3.44.158:11664->1.6.133.146:8080
CVE-2022-40624,pfSense pfBlockerNG Host Header Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40624_pfSense_pfBlockerNG_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40624,TCP 1.3.28.36:16231->1.4.148.95:80
CVE-2022-24288,Apache Airflow DAG OS Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24288_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24288,TCP 1.3.110.208:60087->1.4.115.19:8080
CVE-2022-36804,Atlassian Bitbucket Server and Data Center Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_36804_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36804,TCP 1.1.55.168:59164->1.2.60.186:7990
CVE-2022-26318,Watchguard Fireware buffer overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26318_watchguard_firebox_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26318,TCP 1.5.48.4:8643->1.6.52.97:4117
CVE-2022-30525,Zyxel Firewall CGI Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_30525_zyxel_firewall_cgi_os_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30525,TCP 1.3.183.113:16973->1.2.179.175:443
CVE-2022-2185,Gitlab Project Import Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2185_gitlab_import_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2185,TCP 1.5.203.143:50420->1.6.183.148:80
CVE-2022-22960,VMware Products Privilege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22960_vmware_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22960,TCP 1.5.249.112:33821->1.6.81.185:25
CVE-2022-47986,IBM Aspera Faspex Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47986_ibm_aspera_faspex_code_execution_vulnerability.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47986,TCP 1.3.88.21:45564->1.4.93.125:3000
CVE-2022-40684,Fortinet Multiple Products Administrative Interface Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40684_fortinet_administrative_interface_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40684,TCP 1.3.119.34:47914->1.6.203.183:8888
CVE-2022-46169,Cacti remote_agent php Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_46169_cacti_group_cacti_remote_agent_php_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d46169,TCP 1.5.100.64:30382->1.6.104.152:80
CVE-2022-28810,Zoho ManageEngine ADSelfService Plus Custom Script Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_28810_zoho_manageengine_adselfservice_plus_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28810,TCP 1.1.167.149:17022->1.4.59.184:8888 TCP 1.1.167.149:45505->1.4.59.184:8888 TCP 1.1.167.149:53889->1.4.59.184:8888 TCP 1.1.167.149:38716->1.4.59.184:8888 TCP 1.1.167.149:47762->1.4.59.184:8888 TCP 1.1.167.149:38399->1.4.59.184:8888 TCP 1.1.167.149:3808->1.4.59.184:8888 TCP 1.1.167.149:53428->1.4.59.184:8888
CVE-2022-40127,Apache Airflow DAG run_id Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40127_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40127,TCP 1.3.155.199:45090->1.2.130.70:8080 TCP 1.3.155.199:53193->1.2.130.70:8080 TCP 1.3.155.199:47758->1.2.130.70:8080 TCP 1.3.155.199:45269->1.2.130.70:8080 TCP 1.3.155.199:56240->1.2.130.70:8080 TCP 1.3.155.199:9751->1.2.130.70:8080 TCP 1.3.155.199:50987->1.2.130.70:8080
CVE-2022-36537,ZK Framework Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/info/cve_2022_36537_zk_framework_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36537,TCP 1.1.135.230:25396->1.2.140.200:80 TCP 1.1.135.230:23763->1.2.140.200:80
CVE-2022-34265,Django Trunc and Extract SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_34265_django_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34265,TCP 1.1.67.19:61682->1.6.70.247:8000
CVE-2022-43672,Zoho ManageEngine Password Manager Pro UserGroupListTableController SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_43672_zoho_manageengine_password_manager_pro_usergrouplisttablecontroller_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43672,TCP 1.3.247.228:26319->1.2.72.183:7272 TCP 1.3.247.228:26707->1.2.72.183:7272 TCP 1.3.247.228:21578->1.2.72.183:7272 TCP 1.3.247.228:24782->1.2.72.183:7272
CVE-2022-1661,KeySight N6854A and N6841A RF Sensor UserFirmwareRequestHandler Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_1661_keysight_n6854a_and_n6841a_rf_sensor_userfirmwarerequesthandler_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1661,TCP 1.3.141.168:50911->1.4.137.136:8080
CVE-2022-29464,WSO2 API Manger Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_29464_wso2_api_manager_dir_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d29464,TCP 1.5.61.53:19923->1.6.66.15:9763
CVE-2022-38418,Adobe ColdFusion Application Server Directory Traversal Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_38418_adobe_coldfusion_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d38418,TCP 1.5.80.61:16946->1.4.84.126:80 TCP 1.5.80.61:19736->1.4.84.126:80
CVE-2022-26352,dotCMS processFile Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_26352_dotCMS_processFile_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26352,TCP 1.3.198.69:22513->1.2.195.35:8080
CVE-2022-39952,Fortinet FortiNAC ConfigWizard KeyUpload RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/upload/cve_2022_39952_fortinet_fortinac_configwizard_keyupload_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d39952,TCP 1.3.211.27:49785->1.2.111.141:8443
CVE-2022-24682,Zimbra Webmail Cross-Site Scripting,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/xss/cve_2022_24682_zimbra_webmail_xss.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24682,TCP 1.3.96.183:48614->1.2.209.71:80
CVE-2022-35405,Zoho ManageEngine Password Manager Pro XMLRPC Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cve_2022_35405_zoho_manageengine_xmlrpc_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35405,TCP 1.1.170.91:48583->1.6.34.85:7272
CVE-2022-34721,Microsoft Windows IKE IkeQueueRecvRequest Handling Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_34721_windows_ike_Ikequeuerecvrequest_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34721,UDP 1.3.251.205:14973->1.6.85.60:500
CVE-2022-44698,Windows SmartScreen Authenticode Security Feature Bypass Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_44698_windows_smartscreen_Authenticode_security_feature_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44698,TCP 1.5.17.186:16182->1.6.172.241:25
CVE-2022-21882,Windows Win32k Privlege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_21882_win32k_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21882,TCP 1.5.2.52:35875->1.6.179.82:25
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool (MSDT) Follina RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_30190_ms_windows_msdt_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30190,TCP 1.5.160.149:49418->1.6.24.121:80
CVE-2022-26937,Microsoft Windows Network File System NLM Portmap Stack Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_26937_microsoft_windows_nlm_portmap_stack_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26937,TCP 1.5.72.208:4246->1.6.248.212:111
