CVE,Strike Name,Strike Info(URL),Strike Reference,Strike Tuples
CVE-2022-0847,Dirty Pipe Linux Privelege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/local/cve_2022_0847_dirty_pipe_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0847,TCP 1.1.181.181:29611->1.2.177.168:25
CVE-2022-28731,Apache JSPWiki UserPreferences jsp Cross-Site Request Forgery,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_28731_apache_jspwiki_userpreferences_jsp_cross-site_request_forgery.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28731,TCP 1.3.80.216:24106->1.2.85.78:80
CVE-2022-0543,Redis Lua Sandbox Escape and Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_0543_redis_lua_sandbox_escape_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0543,TCP 1.3.72.30:36473->1.2.80.92:6379
CVE-2022-44267,ImageMagick PNG tEXt Profile Denial Of Service,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44267_imageMagick_png_tEXt_profile_denial_of_service.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44267,TCP 1.5.50.255:28952->1.2.55.40:25
CVE-2022-21881,Microsoft Windows kernel priviledge escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_21881_microsoft_windows_kernel_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21881,TCP 1.3.186.238:65221->1.6.18.250:25
CVE-2022-44268,ImageMagick PNG tEXt Profile Arbitrary File Read,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44268_imageMagick_png_tEXt_profile_arbitrary_file_read.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44268,TCP 1.3.97.95:43502->1.6.209.241:25
CVE-2022-45025,Microsoft Visual Studio Code Markdown Preview Enhanced Extension Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/office/cve_2022_45025_visual_studio_markdown_preview_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d45025,TCP 1.1.122.202:60369->1.6.126.181:25
CVE-2022-21587,Oracle E-Business Suite Web Applications Desktop Integrator BneUnZip Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/oracle/cve_2022_21587_oracle_ebusiness_suite_web_applications_desktop_integrator_bneunzip_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21587,TCP 1.5.2.224:4729->1.4.179.46:80 TCP 1.5.2.224:40630->1.4.179.46:80
CVE-2022-44456,Contec CONPROSYS HMI System chkFormula Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_44456_contec_conprosys_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44456,TCP 1.3.28.156:9656->1.4.150.249:80
CVE-2022-35870,Inductive Automation Ignition ServerMessage Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_35870_inductive_automation_ignition_servermessage_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35870,TCP 1.1.55.164:43538->1.6.143.145:8088 TCP 1.1.55.164:18469->1.6.143.145:8088
CVE-2022-30216,Microsoft Windows Server Service Tampering,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_30216_microsoft_windows_server_service_auth_weakness.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30216,TCP 1.3.253.119:23159->1.4.250.77:445
CVE-2022-37958,Microsoft Windows NEGOEX Driver Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_37958_microsoft_windows_NEGOEX_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d37958,TCP 1.3.55.0:51201->1.2.58.246:445
CVE-2022-1292,OpenSSL c_rehash Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_1292_openssl_c_rehash_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1292,TCP 1.5.114.114:55629->1.6.195.93:80
CVE-2022-3602,OpenSSL v3 ossl_punycode_decode Stack Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_3602_ossl_punycode_decode_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3602,TCP 1.1.3.115:24243->1.6.7.188:51282
CVE-2022-3236,Sophos Firewall User Portal and Webadmin Code Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_3236_sophos_firewall_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3236,TCP 1.1.186.68:60205->1.2.166.37:4444
CVE-2022-1040,Sophos Firewall User Portal and Webadmin Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_1040_sophos_firewall_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1040,TCP 1.3.219.176:19049->1.6.115.154:4444
CVE-2022-22972,Vmware vRealize Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_22972_vmware_vrealize_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22972,TCP 1.1.89.33:28514->1.2.233.99:80 TCP 1.1.89.33:6672->1.2.233.99:80 TCP 1.1.89.33:24167->1.2.233.99:80
CVE-2022-23131,Zabbix Server Frontend Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_23131_zabbix_server_frontend_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d23131,TCP 1.1.154.28:9780->1.2.134.140:80 TCP 1.1.154.28:43213->1.2.134.140:80
CVE-2022-26134,Atlassian Confluence OGNL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26134_confluence_ognl_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26134,TCP 1.3.37.203:44626->1.2.157.247:8090
CVE-2022-27924,Zimbra Collaboration Memcached CRLF Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_27924_zimbra_collaboration_memcached_CRLF_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d27924,TCP 1.1.225.113:23522->1.6.89.151:80
CVE-2022-2068,OpenSSL Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2068_openSSL_c_rehash_script_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2068,TCP 1.1.227.140:36626->1.4.92.93:80
CVE-2022-22963,Spring Expression Resource Access Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22963_spring_expression_resource_access.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22963,TCP 1.5.70.160:1412->1.6.74.139:8080
CVE-2022-47966,Zoho ManageEngine Multiple Products SAMLResponse Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47966_zoho_manageengine_multiple_products_samlresponse_remote_code_execution.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47966,TCP 1.3.45.6:27219->1.2.132.234:7272
CVE-2022-4223,pgAdmin validate_binary_path Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_4223_pgadmin_validate_binary_path_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d4223,TCP 1.5.98.175:49355->1.2.102.147:46706
CVE-2022-22954,Vmware Workspace ONE Access Freemarker Server-side Template Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22954_vmware_ssti_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22954,TCP 1.3.34.88:3519->1.6.39.226:443
CVE-2022-44877,Control Web Panel Login Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_44877_control_web_panel_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44877,TCP 1.5.8.246:55880->1.4.184.219:2031
CVE-2022-24697,Apache Kylin runSparkSubmit Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24697_apache_kylin_runsparksubmit_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24697,TCP 1.5.20.201:48750->1.6.173.71:7070
CVE-2022-1388,F5 BIG-IP iControl REST Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1388_f5_big_ip_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1388,TCP 1.3.133.223:19974->1.2.130.192:443
CVE-2022-42889,Apache Common Text Library Text4Shell RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_42889_apache_common_text_library_text4Shell_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d42889,TCP 1.3.10.182:3546->1.6.186.154:63543
CVE-2022-22965,VMware Spring Framework Data Binding ClassLoader,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22965_vmware_spring_framework_data_binding_classloader.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22965,TCP 1.1.42.223:17330->1.4.47.61:8080 TCP 1.1.42.223:50916->1.4.47.61:8080
CVE-2022-1660,Keysight N6854A and N6841A RF Sensor Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1660_keysight_n6854a_and_n6841a_rf_sensor_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1660,TCP 1.1.158.83:51403->1.4.133.82:8080
CVE-2022-35914,Teclib GLPI Remote Code Execution Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_35914_GLPI_project_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35914,TCP 1.5.73.5:11769->1.4.248.237:80
CVE-2022-22947,VMware Spring Cloud Gateway SpEL Code Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22947_vmware_spring_cloud_gateway_spel.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22947,TCP 1.5.229.239:18177->1.4.226.168:8080
CVE-2022-40624,pfSense pfBlockerNG Host Header Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40624_pfSense_pfBlockerNG_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40624,TCP 1.5.131.221:10581->1.2.143.199:80
CVE-2022-33891,Apache Spark Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_33891_apache_spark_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d33891,TCP 1.5.70.4:62692->1.4.74.49:8080
CVE-2022-43781,Atlassian Bitbucket Server and Data Center Command Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_43781_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43781,TCP 1.1.140.211:58579->1.2.60.248:7990
CVE-2022-22960,VMware Products Privilege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22960_vmware_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22960,TCP 1.3.145.146:42973->1.4.41.176:25
CVE-2022-36804,Atlassian Bitbucket Server and Data Center Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_36804_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36804,TCP 1.1.204.176:10893->1.6.124.180:7990
CVE-2022-40684,Fortinet Multiple Products Administrative Interface Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40684_fortinet_administrative_interface_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40684,TCP 1.3.70.25:55550->1.2.74.70:8888
CVE-2022-2185,Gitlab Project Import Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2185_gitlab_import_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2185,TCP 1.5.236.184:65520->1.6.232.235:80
CVE-2022-47986,IBM Aspera Faspex Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47986_ibm_aspera_faspex_code_execution_vulnerability.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47986,TCP 1.3.199.129:28623->1.2.120.109:3000
CVE-2022-26318,Watchguard Fireware buffer overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26318_watchguard_firebox_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26318,TCP 1.1.73.174:29251->1.2.77.162:4117
CVE-2022-24288,Apache Airflow DAG OS Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24288_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24288,TCP 1.3.1.150:26394->1.2.178.227:8080
CVE-2022-46169,Cacti remote_agent php Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_46169_cacti_group_cacti_remote_agent_php_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d46169,TCP 1.5.235.104:44587->1.6.99.80:80
CVE-2022-30525,Zyxel Firewall CGI Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_30525_zyxel_firewall_cgi_os_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30525,TCP 1.3.40.146:40207->1.2.152.123:443
CVE-2022-28810,Zoho ManageEngine ADSelfService Plus Custom Script Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_28810_zoho_manageengine_adselfservice_plus_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28810,TCP 1.3.233.194:48451->1.2.213.165:8888 TCP 1.3.233.194:41039->1.2.213.165:8888 TCP 1.3.233.194:49369->1.2.213.165:8888 TCP 1.3.233.194:40135->1.2.213.165:8888 TCP 1.3.233.194:48301->1.2.213.165:8888 TCP 1.3.233.194:54053->1.2.213.165:8888 TCP 1.3.233.194:33784->1.2.213.165:8888 TCP 1.3.233.194:61806->1.2.213.165:8888
CVE-2022-40127,Apache Airflow DAG run_id Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40127_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40127,TCP 1.1.60.24:22133->1.6.247.173:8080 TCP 1.1.60.24:46154->1.6.247.173:8080 TCP 1.1.60.24:63660->1.6.247.173:8080 TCP 1.1.60.24:26904->1.6.247.173:8080 TCP 1.1.60.24:45381->1.6.247.173:8080 TCP 1.1.60.24:25948->1.6.247.173:8080 TCP 1.1.60.24:46591->1.6.247.173:8080
CVE-2022-36537,ZK Framework Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/info/cve_2022_36537_zk_framework_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36537,TCP 1.1.164.77:43661->1.2.20.52:80 TCP 1.1.164.77:22495->1.2.20.52:80
CVE-2022-34265,Django Trunc and Extract SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_34265_django_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34265,TCP 1.3.196.193:49581->1.6.116.226:8000
CVE-2022-43672,Zoho ManageEngine Password Manager Pro UserGroupListTableController SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_43672_zoho_manageengine_password_manager_pro_usergrouplisttablecontroller_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43672,TCP 1.5.47.130:3504->1.2.247.82:7272 TCP 1.5.47.130:3506->1.2.247.82:7272 TCP 1.5.47.130:6106->1.2.247.82:7272 TCP 1.5.47.130:10076->1.2.247.82:7272
CVE-2022-1661,KeySight N6854A and N6841A RF Sensor UserFirmwareRequestHandler Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_1661_keysight_n6854a_and_n6841a_rf_sensor_userfirmwarerequesthandler_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1661,TCP 1.3.111.66:41596->1.4.115.46:8080
CVE-2022-29464,WSO2 API Manger Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_29464_wso2_api_manager_dir_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d29464,TCP 1.1.202.87:6916->1.6.2.223:9763
CVE-2022-38418,Adobe ColdFusion Application Server Directory Traversal Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_38418_adobe_coldfusion_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d38418,TCP 1.1.77.100:12265->1.2.81.79:80 TCP 1.1.77.100:17347->1.2.81.79:80
CVE-2022-26352,dotCMS processFile Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_26352_dotCMS_processFile_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26352,TCP 1.1.128.68:62197->1.2.56.43:8080
CVE-2022-39952,Fortinet FortiNAC ConfigWizard KeyUpload RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/upload/cve_2022_39952_fortinet_fortinac_configwizard_keyupload_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d39952,TCP 1.3.104.144:6174->1.4.219.206:8443
CVE-2022-24682,Zimbra Webmail Cross-Site Scripting,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/xss/cve_2022_24682_zimbra_webmail_xss.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24682,TCP 1.5.23.230:58040->1.6.29.24:80
CVE-2022-35405,Zoho ManageEngine Password Manager Pro XMLRPC Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cve_2022_35405_zoho_manageengine_xmlrpc_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35405,TCP 1.5.190.185:45243->1.6.14.173:7272
CVE-2022-34721,Microsoft Windows IKE IkeQueueRecvRequest Handling Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_34721_windows_ike_Ikequeuerecvrequest_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34721,UDP 1.1.210.244:56679->1.2.108.218:500
CVE-2022-44698,Windows SmartScreen Authenticode Security Feature Bypass Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_44698_windows_smartscreen_Authenticode_security_feature_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44698,TCP 1.3.190.171:46905->1.6.164.181:25
CVE-2022-21882,Windows Win32k Privlege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_21882_win32k_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21882,TCP 1.3.176.159:17392->1.6.8.128:25
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool (MSDT) Follina RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_30190_ms_windows_msdt_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30190,TCP 1.1.119.229:32187->1.2.123.204:80
CVE-2022-41040,Microsoft Exchange Server Server-Side Request Forgery Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_41040_microsoft_exchange_ewsautodiscoverproxyrequesthandler_ssrf.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d41040,TCP 1.3.251.39:19690->1.6.84.12:443
