CVE,Strike Name,Strike Info(URL),Strike Reference,Strike Tuples
CVE-2022-0847,Dirty Pipe Linux Privelege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/local/cve_2022_0847_dirty_pipe_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0847,TCP 1.5.153.57:25008->1.4.133.137:25
CVE-2022-28731,Apache JSPWiki UserPreferences jsp Cross-Site Request Forgery,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_28731_apache_jspwiki_userpreferences_jsp_cross-site_request_forgery.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28731,TCP 1.1.232.135:49595->1.4.213.102:80
CVE-2022-0543,Redis Lua Sandbox Escape and Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_0543_redis_lua_sandbox_escape_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d0543,TCP 1.3.91.26:2081->1.6.235.106:6379
CVE-2022-44267,ImageMagick PNG tEXt Profile Denial Of Service,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44267_imageMagick_png_tEXt_profile_denial_of_service.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44267,TCP 1.5.14.106:5270->1.4.19.16:25
CVE-2022-21881,Microsoft Windows kernel priviledge escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_21881_microsoft_windows_kernel_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21881,TCP 1.1.43.69:53411->1.4.155.148:25
CVE-2022-44268,ImageMagick PNG tEXt Profile Arbitrary File Read,ps://strikecenter.ixiacom.com/bps/strikes/exploits/misc/cve_2022_44268_imageMagick_png_tEXt_profile_arbitrary_file_read.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44268,TCP 1.3.140.17:13129->1.4.136.139:25
CVE-2022-45025,Microsoft Visual Studio Code Markdown Preview Enhanced Extension Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/office/cve_2022_45025_visual_studio_markdown_preview_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d45025,TCP 1.3.116.105:41769->1.4.204.142:25
CVE-2022-21587,Oracle E-Business Suite Web Applications Desktop Integrator BneUnZip Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/oracle/cve_2022_21587_oracle_ebusiness_suite_web_applications_desktop_integrator_bneunzip_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21587,TCP 1.1.103.111:27161->1.2.107.163:80 TCP 1.1.103.111:47524->1.2.107.163:80
CVE-2022-44456,Contec CONPROSYS HMI System chkFormula Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_44456_contec_conprosys_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44456,TCP 1.5.195.122:41797->1.2.123.162:80
CVE-2022-35870,Inductive Automation Ignition ServerMessage Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/scada/cve_2022_35870_inductive_automation_ignition_servermessage_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35870,TCP 1.1.137.160:21156->1.4.82.141:8088 TCP 1.1.137.160:16801->1.4.82.141:8088
CVE-2022-30216,Microsoft Windows Server Service Tampering,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_30216_microsoft_windows_server_service_auth_weakness.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30216,TCP 1.1.155.102:13412->1.6.51.94:445
CVE-2022-37958,Microsoft Windows NEGOEX Driver Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/smb/cve_2022_37958_microsoft_windows_NEGOEX_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d37958,TCP 1.5.122.18:22909->1.4.202.120:445
CVE-2022-1292,OpenSSL c_rehash Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_1292_openssl_c_rehash_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1292,TCP 1.1.108.134:57984->1.4.196.243:80
CVE-2022-3602,OpenSSL v3 ossl_punycode_decode Stack Buffer Overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/ssl/cve_2022_3602_ossl_punycode_decode_buffer_overflow.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3602,TCP 1.5.231.164:18777->1.2.88.41:51282
CVE-2022-3236,Sophos Firewall User Portal and Webadmin Code Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_3236_sophos_firewall_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d3236,TCP 1.3.17.125:49010->1.4.162.97:443
CVE-2022-1040,Sophos Firewall User Portal and Webadmin Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_1040_sophos_firewall_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1040,TCP 1.3.196.211:4812->1.6.193.11:4444
CVE-2022-22972,Vmware vRealize Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_22972_vmware_vrealize_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22972,TCP 1.5.114.105:7294->1.4.206.157:80 TCP 1.5.114.105:3269->1.4.206.157:80 TCP 1.5.114.105:31442->1.4.206.157:80
CVE-2022-23131,Zabbix Server Frontend Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cookie/cve_2022_23131_zabbix_server_frontend_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d23131,TCP 1.1.248.127:29764->1.6.80.208:80 TCP 1.1.248.127:2019->1.6.80.208:80
CVE-2022-26134,Atlassian Confluence OGNL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26134_confluence_ognl_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26134,TCP 1.5.148.137:36564->1.2.145.85:8090
CVE-2022-27924,Zimbra Collaboration Memcached CRLF Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_27924_zimbra_collaboration_memcached_CRLF_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d27924,TCP 1.5.251.135:5550->1.4.84.102:80
CVE-2022-2068,OpenSSL Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2068_openSSL_c_rehash_script_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2068,TCP 1.5.32.74:17154->1.2.36.114:80
CVE-2022-4223,pgAdmin validate_binary_path Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_4223_pgadmin_validate_binary_path_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d4223,TCP 1.1.48.244:14512->1.4.53.225:35543
CVE-2022-22954,Vmware Workspace ONE Access Freemarker Server-side Template Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22954_vmware_ssti_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22954,TCP 1.3.111.227:19030->1.4.192.66:443
CVE-2022-22963,Spring Expression Resource Access Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22963_spring_expression_resource_access.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22963,TCP 1.1.6.102:62012->1.4.191.61:8080
CVE-2022-42889,Apache Common Text Library Text4Shell RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_42889_apache_common_text_library_text4Shell_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d42889,TCP 1.3.158.84:14372->1.6.46.56:33945
CVE-2022-44877,Control Web Panel Login Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_44877_control_web_panel_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44877,TCP 1.1.167.238:64953->1.2.24.67:2031
CVE-2022-1388,F5 BIG-IP iControl REST Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1388_f5_big_ip_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1388,TCP 1.5.183.75:58082->1.6.179.178:443
CVE-2022-47966,Zoho ManageEngine Multiple Products SAMLResponse Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47966_zoho_manageengine_multiple_products_samlresponse_remote_code_execution.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47966,TCP 1.5.243.1:31989->1.6.255.127:7272
CVE-2022-24697,Apache Kylin runSparkSubmit Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24697_apache_kylin_runsparksubmit_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24697,TCP 1.5.71.248:54605->1.2.249.130:7070
CVE-2022-22947,VMware Spring Cloud Gateway SpEL Code Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22947_vmware_spring_cloud_gateway_spel.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22947,TCP 1.3.99.21:43048->1.4.211.109:8080
CVE-2022-22965,VMware Spring Framework Data Binding ClassLoader,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22965_vmware_spring_framework_data_binding_classloader.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22965,TCP 1.1.162.146:34073->1.4.26.120:8080 TCP 1.1.162.146:37791->1.4.26.120:8080
CVE-2022-1660,Keysight N6854A and N6841A RF Sensor Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_1660_keysight_n6854a_and_n6841a_rf_sensor_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1660,TCP 1.3.251.33:17022->1.6.83.247:8080
CVE-2022-33891,Apache Spark Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_33891_apache_spark_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d33891,TCP 1.5.28.184:37731->1.6.33.55:8080
CVE-2022-40624,pfSense pfBlockerNG Host Header Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40624_pfSense_pfBlockerNG_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40624,TCP 1.3.12.221:45217->1.4.166.48:80
CVE-2022-22960,VMware Products Privilege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_22960_vmware_privilege_escalation.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d22960,TCP 1.3.186.249:33346->1.2.19.79:25
CVE-2022-35914,Teclib GLPI Remote Code Execution Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_35914_GLPI_project_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35914,TCP 1.5.163.100:9241->1.2.175.103:80
CVE-2022-43781,Atlassian Bitbucket Server and Data Center Command Injection Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_43781_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43781,TCP 1.3.252.66:46993->1.2.76.105:7990
CVE-2022-36804,Atlassian Bitbucket Server and Data Center Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_36804_atlassian_bitbucket_server_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36804,TCP 1.3.8.44:33626->1.4.13.32:7990
CVE-2022-24288,Apache Airflow DAG OS Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_24288_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24288,TCP 1.1.4.23:11394->1.2.163.141:8080
CVE-2022-30525,Zyxel Firewall CGI Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_30525_zyxel_firewall_cgi_os_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30525,TCP 1.1.133.4:20448->1.2.129.61:443
CVE-2022-40684,Fortinet Multiple Products Administrative Interface Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40684_fortinet_administrative_interface_auth_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40684,TCP 1.3.127.148:53572->1.2.176.40:8888
CVE-2022-46169,Cacti remote_agent php Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_46169_cacti_group_cacti_remote_agent_php_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d46169,TCP 1.5.10.204:62732->1.2.15.6:80
CVE-2022-26318,Watchguard Fireware buffer overflow,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_26318_watchguard_firebox_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26318,TCP 1.5.3.31:64705->1.4.9.245:4117
CVE-2022-2185,Gitlab Project Import Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_2185_gitlab_import_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d2185,TCP 1.1.234.241:17358->1.2.215.43:80
CVE-2022-47986,IBM Aspera Faspex Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_47986_ibm_aspera_faspex_code_execution_vulnerability.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d47986,TCP 1.3.133.190:5052->1.6.140.147:3000
CVE-2022-40127,Apache Airflow DAG run_id Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_40127_apache_airflow_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d40127,TCP 1.1.38.53:40435->1.4.43.108:8080 TCP 1.1.38.53:58631->1.4.43.108:8080 TCP 1.1.38.53:23390->1.4.43.108:8080 TCP 1.1.38.53:34361->1.4.43.108:8080 TCP 1.1.38.53:27763->1.4.43.108:8080 TCP 1.1.38.53:39774->1.4.43.108:8080 TCP 1.1.38.53:55081->1.4.43.108:8080
CVE-2022-28810,Zoho ManageEngine ADSelfService Plus Custom Script Command Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/exec/cve_2022_28810_zoho_manageengine_adselfservice_plus_command_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d28810,TCP 1.3.233.149:60346->1.2.97.211:8888 TCP 1.3.233.149:40489->1.2.97.211:8888 TCP 1.3.233.149:3289->1.2.97.211:8888 TCP 1.3.233.149:1762->1.2.97.211:8888 TCP 1.3.233.149:16473->1.2.97.211:8888 TCP 1.3.233.149:43162->1.2.97.211:8888 TCP 1.3.233.149:1040->1.2.97.211:8888 TCP 1.3.233.149:8375->1.2.97.211:8888
CVE-2022-36537,ZK Framework Authentication Bypass,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/info/cve_2022_36537_zk_framework_authentication_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d36537,TCP 1.1.43.86:19102->1.6.48.67:80 TCP 1.1.43.86:46527->1.6.48.67:80
CVE-2022-34265,Django Trunc and Extract SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_34265_django_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34265,TCP 1.1.157.61:16291->1.2.154.25:8000
CVE-2022-43672,Zoho ManageEngine Password Manager Pro UserGroupListTableController SQL Injection,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/sql/cve_2022_43672_zoho_manageengine_password_manager_pro_usergrouplisttablecontroller_sql_injection.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d43672,TCP 1.5.151.77:32268->1.6.152.11:7272 TCP 1.5.151.77:47419->1.6.152.11:7272 TCP 1.5.151.77:20716->1.6.152.11:7272 TCP 1.5.151.77:33876->1.6.152.11:7272
CVE-2022-1661,KeySight N6854A and N6841A RF Sensor UserFirmwareRequestHandler Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_1661_keysight_n6854a_and_n6841a_rf_sensor_userfirmwarerequesthandler_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d1661,TCP 1.3.253.128:32336->1.4.77.171:8080
CVE-2022-29464,WSO2 API Manger Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_29464_wso2_api_manager_dir_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d29464,TCP 1.3.135.162:19166->1.2.56.102:9763
CVE-2022-38418,Adobe ColdFusion Application Server Directory Traversal Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_38418_adobe_coldfusion_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d38418,TCP 1.3.160.21:31192->1.6.24.160:80 TCP 1.3.160.21:60400->1.6.24.160:80
CVE-2022-26352,dotCMS processFile Directory Traversal,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/traversal/cve_2022_26352_dotCMS_processFile_directory_traversal.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d26352,TCP 1.5.52.224:9779->1.2.141.76:8080
CVE-2022-39952,Fortinet FortiNAC ConfigWizard KeyUpload RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/upload/cve_2022_39952_fortinet_fortinac_configwizard_keyupload_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d39952,TCP 1.1.48.219:3489->1.4.53.31:8443
CVE-2022-24682,Zimbra Webmail Cross-Site Scripting,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/xss/cve_2022_24682_zimbra_webmail_xss.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d24682,TCP 1.1.119.114:32452->1.6.123.187:80
CVE-2022-35405,Zoho ManageEngine Password Manager Pro XMLRPC Insecure Deserialization,ps://strikecenter.ixiacom.com/bps/strikes/exploits/webapp/cve_2022_35405_zoho_manageengine_xmlrpc_insecure_deserialization.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d35405,TCP 1.1.152.196:3775->1.6.48.188:7272
CVE-2022-34721,Microsoft Windows IKE IkeQueueRecvRequest Handling Remote Code Execution,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_34721_windows_ike_Ikequeuerecvrequest_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d34721,UDP 1.5.151.208:26987->1.4.44.49:500
CVE-2022-44698,Windows SmartScreen Authenticode Security Feature Bypass Vulnerability,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_44698_windows_smartscreen_Authenticode_security_feature_bypass.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d44698,TCP 1.5.201.197:19296->1.6.181.178:25
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool (MSDT) Follina RCE,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_30190_ms_windows_msdt_rce.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d30190,TCP 1.5.254.245:57459->1.4.251.216:80
CVE-2022-21882,Windows Win32k Privlege Escalation,ps://strikecenter.ixiacom.com/bps/strikes/exploits/wins/cve_2022_21882_win32k_privesc.xml,http://cve.mitre.org/cgi-bin/cvename.cgi?name=2022%2d21882,TCP 1.5.70.231:4599->1.6.75.11:25
